Date,Ticker,Sector,GlobalScore,SectorScore,Price,ret_1M,ret_3M,ret_6M,ret_12M,dist_from_52w_high,dist_from_52w_low,realized_vol_21d,trend_r2_63d,rsi_14,rel_ret_3M_vs_market,rel_ret_3M_vs_sector,ModelVersion,CorporateActionNote
2026-07-14 00:00:00,AMZN,Consumer Discretionary,39.09090909090909,80.0,247.49000549316406,0.02476092552003628,0.031681212734387953,0.00044466249567620686,0.09985779394749184,-0.10000358455874192,0.2449822116394651,0.3327854042084093,-0.3613696733476228,66.88540664531003,-0.06694423707790098,0.012273248972142659,momentum_v1,
2026-07-14 00:00:00,APD,Materials,51.81818181818182,70.0,299.3999938964844,0.08320101647611233,0.00873896974072741,0.14950985475203327,0.05277594280198006,-0.04707345373817262,0.3232861531705018,0.39075343496651477,-0.06519698364255777,61.00383922534305,-0.08988648007156153,0.03481009200996077,momentum_v1,
2026-07-14 00:00:00,AVB,Real Estate,72.72727272727273,60.0,191.75,0.04978465114923036,0.14148215857324176,0.0910096111772476,-0.01235665488895532,-0.025154245831092048,0.21692907110359383,0.24192433083682344,0.5859803433099344,66.64079218557401,0.04285670876095282,0.09848423854643551,momentum_v1,
2026-07-14 00:00:00,AVGO,Technology,44.54545454545455,50.0,389.1099853515625,0.010778402099887119,0.026269429655621845,0.13210818674273517,0.42853336742297654,-0.19071826096747657,0.422209699690123,0.4979916236130629,-0.21766472524938607,53.7959635185359,-0.07235602015666709,-0.23627393784012796,momentum_v1,
2026-07-14 00:00:00,AXP,Financials,60.0,50.0,355.05999755859375,0.11787478417608344,0.09947479518694391,-0.04912671160944859,0.1232912553907255,-0.06999174594719293,0.22201208714338838,0.26335117651202483,0.3561253742198017,63.560226040901256,0.0008493453746549751,0.008170152889740212,momentum_v1,
2026-07-14 00:00:00,BA,Industrials,22.727272727272727,30.0,217.11000061035156,-0.02039436977340181,-0.022643372616896085,-0.07427620457772788,-0.04289365140460366,-0.13896487858142825,0.2120924884366453,0.3207818917200163,-0.13024001860908452,50.40338241711841,-0.12126882242918502,-0.069907735343545,momentum_v1,
2026-07-14 00:00:00,BAC,Financials,81.81818181818183,80.0,60.619998931884766,0.09898475524975581,0.14217370645046357,0.09721477776752074,0.32549790096281295,0.0,0.3789073071938698,0.2076046553451447,0.5679074636360539,65.00553405768937,0.04354825663817463,0.05086906415325987,momentum_v1,
2026-07-14 00:00:00,BKNG,Consumer Discretionary,17.272727272727273,40.0,174.85000610351562,0.06883067435473111,-0.011060291304306968,-0.20026434127857684,-0.2289419830312961,-0.23674262293061898,0.13728389415599906,0.43326370823088745,0.0015395881407627154,55.670701711233704,-0.1096857411165959,-0.030468255066552263,momentum_v1,
2026-07-14 00:00:00,BLK,Financials,27.27272727272727,10.0,1025.43994140625,0.008715422463024147,0.007393613707473268,-0.044365039548870944,-0.049665809559246044,-0.1335311744100327,0.11736749174301808,0.267835398313556,-0.31627594507169154,52.48388796599235,-0.09123183610481567,-0.08391102858973043,momentum_v1,
2026-07-14 00:00:00,BMY,Health Care,42.72727272727273,50.0,56.95000076293945,0.012176957627775264,-0.008045679157538843,0.04165241838043232,0.27365606690091515,-0.06707217621736916,0.3820269029170855,0.34599003469185485,-0.08424098615251252,56.18109407051538,-0.10667112896982778,-0.08250732935326577,momentum_v1,
2026-07-14 00:00:00,C,Financials,70.9090909090909,60.0,133.27000427246094,-0.03476499454719628,0.06034547856590122,0.1094491359643106,0.5714445974289899,-0.08512386937839522,0.5576160331683335,0.2913827771599249,0.5340008451615982,31.043427224823873,-0.03827997124638771,-0.030959163731302475,momentum_v1,
2026-07-14 00:00:00,CAT,Industrials,96.36363636363636,100.0,933.3400268554688,0.03978256272451386,0.18110589628297702,0.5176075344449933,1.3242048233368853,-0.12354211150570849,1.3315566441279527,0.5222123472804401,0.6801018910763197,43.5040135225135,0.08248044647068808,0.1338415335563281,momentum_v1,
2026-07-14 00:00:00,CL,Consumer Staples,70.0,80.0,91.02999877929688,0.018346564502139895,0.09068498106987377,0.13103350997569763,0.04187083805595182,-0.07609712983804906,0.22908246962313683,0.24667991794993835,0.7336915261695651,48.922409097729066,-0.007940468742415163,0.06065662662527993,momentum_v1,
2026-07-14 00:00:00,CMCSA,Communication Services,5.454545454545454,20.0,23.190000534057617,-0.019358853322503866,-0.16199760734962865,-0.15198959083848707,-0.25857628589634063,-0.2751489975337188,0.053134794446126676,0.326074515800874,-0.7427828733481413,57.236618631951984,-0.2606230571619176,-0.13517242997707613,momentum_v1,
2026-07-14 00:00:00,CMG,Consumer Discretionary,23.636363636363637,50.0,36.43000030517578,0.1657600097656251,0.05319456907982212,-0.09174770005428645,-0.3494642802647182,-0.3354615011313966,0.29276082010846305,0.4252357872858518,-0.01802784432657034,74.29078895617594,-0.045430880732466816,0.03378660531757682,momentum_v1,
2026-07-14 00:00:00,COP,Energy,30.0,20.0,111.87000274658203,-0.03025310198772979,-0.0883240455040114,0.16478756981623754,0.20884808013355594,-0.15768768516564335,0.3382242671311215,0.34179984001887853,-0.5748148959350181,53.79090409524259,-0.18694949531630034,-0.09271402551524532,momentum_v1,
2026-07-14 00:00:00,COST,Consumer Staples,20.0,20.0,921.75,-0.055283955258776496,-0.05889021603529787,-0.0005746283991374668,-0.04471817357023711,-0.15769606217474397,0.08746894363311264,0.23404482629484868,-0.4471828334122133,38.449182856167376,-0.1575156658475868,-0.08891857047989171,momentum_v1,
2026-07-14 00:00:00,CRM,Technology,3.6363636363636362,30.0,167.55999755859375,0.006668673059193386,-0.027933901489584412,-0.35210961803348384,-0.34522343125873167,-0.3747337644878638,0.1161737477262248,0.40166474742157016,-0.3426162353739898,65.26997673611558,-0.12655935130187335,-0.2904772689853342,momentum_v1,
2026-07-14 00:00:00,CSCO,Technology,98.18181818181819,90.0,117.08999633789062,-0.03531129920465714,0.4271770717576986,0.599416310519302,0.7588596399242924,-0.09593826619856649,0.8053552182805153,0.3455387265070392,0.6589260867898186,44.677637954696955,0.32855162194540966,0.1646337042619488,momentum_v1,
2026-07-14 00:00:00,CVX,Energy,38.18181818181819,30.0,181.75999450683594,-0.021849169397022528,-0.04356677491737471,0.14255186497122962,0.2193200613272237,-0.13130582019163484,0.2651831133356233,0.2887738986204343,-0.35901323223929926,58.29030580622118,-0.14219222472966364,-0.047956754928608625,momentum_v1,
2026-07-14 00:00:00,D,Utilities,89.0909090909091,100.0,71.30000305175781,0.06912581258940431,0.1436230191506047,0.25528445849348547,0.2972462524754287,0.0,0.3165156794032411,0.15518250667197456,0.8418663505377078,67.61435116289158,0.04499756933831578,0.1524233865877308,momentum_v1,
2026-07-14 00:00:00,DE,Industrials,47.27272727272727,50.0,584.4000244140625,0.030379083718159228,-0.028398127018841035,0.20395927506507472,0.15477931940358425,-0.11300026503985372,0.34285528956987465,0.3285265519500959,0.13851645422354197,48.082902684282814,-0.12702357683112997,-0.07566248974548995,momentum_v1,
2026-07-14 00:00:00,DHR,Health Care,28.18181818181818,30.0,199.0500030517578,0.10328540342157888,0.018343616998023338,-0.16143753590985632,-0.021144940688393676,-0.1741866350444239,0.23193718820137876,0.296027275585134,0.1280338748901949,70.63603363240851,-0.0802818328142656,-0.05611803319770359,momentum_v1,
2026-07-14 00:00:00,DIS,Communication Services,13.636363636363635,40.0,95.87000274658203,-0.03722740449637585,-0.045220358697149465,-0.16633928489684224,-0.18863586718985526,-0.20889689611343853,0.04527815402311797,0.26198612797035975,-0.5471338519717659,29.57153476718993,-0.1438458085094384,-0.018395181324596943,momentum_v1,
2026-07-14 00:00:00,DLR,Real Estate,18.181818181818183,20.0,173.11000061035156,-0.04690336806645656,-0.0916644195010844,0.10659554113163838,0.057206413686188506,-0.14538675400116774,0.18603882890011625,0.3267583016084639,-0.6318912853413491,20.601662769657025,-0.19028986931337333,-0.13466233952789064,momentum_v1,
